id,time,elapsed time,temperature,humidity,PM2_5,MovingAverage,BatteryStatus
2120,10/22/2016 00:28:11,45507 ,205,718,546,537,0
2121,10/22/2016 00:29:16,45509 ,205,718,536,534,0
2122,10/22/2016 00:30:22,45510 ,205,718,506,531,0
2123,10/22/2016 00:31:28,45511 ,205,718,544,532,0
2124,10/22/2016 00:32:33,45512 ,205,718,530,536,0
2125,10/22/2016 00:33:39,45513 ,205,718,538,533,0
2126,10/22/2016 00:34:44,45514 ,205,718,542,535,0
2127,10/22/2016 00:35:50,45515 ,205,718,554,532,0
2128,10/22/2016 00:36:56,45516 ,205,717,521,532,0
2129,10/22/2016 00:38:01,45517 ,205,717,536,533,0
2130,10/22/2016 00:39:07,45518 ,205,717,542,533,0
2131,10/22/2016 00:40:13,45519 ,205,717,523,534,0
2132,10/22/2016 00:41:19,45521 ,205,717,547,534,0
2133,10/22/2016 00:42:24,45522 ,205,718,522,532,0
2134,10/22/2016 00:43:30,45523 ,205,718,528,533,0
2135,10/22/2016 00:44:36,45524 ,204,717,528,533,0
2136,10/22/2016 00:45:42,45525 ,205,717,538,533,0
2137,10/22/2016 00:46:46,45526 ,204,718,521,534,0
2138,10/22/2016 00:47:52,45527 ,205,718,543,533,0
2139,10/22/2016 00:48:58,45528 ,205,718,536,532,0
2140,10/22/2016 00:50:03,45529 ,204,718,539,533,0
2141,10/22/2016 00:51:09,45530 ,205,718,535,534,0
2142,10/22/2016 00:52:15,45531 ,204,718,536,535,0
2143,10/22/2016 00:53:20,45533 ,204,718,551,535,0
2144,10/22/2016 00:54:26,45534 ,204,718,525,532,0
2145,10/22/2016 00:55:32,45535 ,204,718,544,532,0
2146,10/22/2016 00:56:38,45536 ,204,718,547,533,0
2147,10/22/2016 00:57:43,45537 ,204,718,545,533,0
2148,10/22/2016 00:58:48,45538 ,205,718,537,532,0
2149,10/22/2016 00:59:54,45539 ,204,718,526,533,0
2150,10/22/2016 01:01:00,45540 ,204,718,529,530,0
2151,10/22/2016 01:02:05,45541 ,204,718,548,535,0
2152,10/22/2016 01:03:11,45542 ,204,717,533,533,0
2153,10/22/2016 01:04:17,45544 ,204,718,517,531,0
2154,10/22/2016 01:05:23,45545 ,204,717,536,534,0
2155,10/22/2016 01:06:28,45546 ,204,717,522,531,0
2156,10/22/2016 01:07:34,45547 ,204,717,519,529,0
2157,10/22/2016 01:08:40,45548 ,204,718,524,533,0
2158,10/22/2016 01:09:44,45549 ,204,718,548,532,0
2159,10/22/2016 01:10:50,45550 ,204,718,542,533,0
2160,10/22/2016 01:11:56,45551 ,204,718,512,530,0
2161,10/22/2016 01:13:02,45552 ,204,717,538,532,0
2162,10/22/2016 01:14:07,45553 ,204,717,514,531,0
2163,10/22/2016 01:15:13,45554 ,204,717,525,533,0
2164,10/22/2016 01:16:18,45556 ,204,717,521,529,0
2165,10/22/2016 01:17:24,45557 ,204,718,550,532,0
2166,10/22/2016 01:18:30,45558 ,204,717,503,532,0
2167,10/22/2016 01:19:36,45559 ,204,718,552,534,0
2168,10/22/2016 01:20:41,45560 ,204,717,549,531,0
2169,10/22/2016 01:21:47,45561 ,204,717,525,531,0
2170,10/22/2016 01:22:52,45562 ,204,717,542,532,0
2171,10/22/2016 01:23:59,45563 ,204,717,521,531,0
2172,10/22/2016 01:25:04,45564 ,204,717,529,530,0
2173,10/22/2016 01:26:09,45565 ,204,717,537,530,0
2174,10/22/2016 01:27:15,45567 ,204,718,539,530,0
2175,10/22/2016 01:28:21,45568 ,204,718,541,534,0
2176,10/22/2016 01:29:27,45569 ,204,717,518,534,0
2177,10/22/2016 01:30:33,45570 ,204,717,502,532,0
2178,10/22/2016 01:31:38,45571 ,204,717,536,530,0
2179,10/22/2016 01:32:43,45572 ,204,717,512,529,0
2180,10/22/2016 01:33:48,45573 ,204,717,545,530,0
2181,10/22/2016 01:34:54,45574 ,204,717,527,531,0
2182,10/22/2016 01:36:00,45575 ,204,717,532,533,0
2183,10/22/2016 01:37:05,45576 ,203,717,537,532,0
2184,10/22/2016 01:38:11,45577 ,204,717,506,534,0
2185,10/22/2016 01:39:16,45579 ,204,718,534,533,0
2186,10/22/2016 01:40:22,45580 ,204,717,532,532,0
2187,10/22/2016 01:41:27,45581 ,204,717,540,530,0
2188,10/22/2016 01:42:33,45582 ,204,717,539,531,0
2189,10/22/2016 01:43:38,45583 ,204,717,549,532,0
2190,10/22/2016 01:44:44,45584 ,204,717,531,530,0
2191,10/22/2016 01:45:50,45585 ,204,716,541,528,0
2192,10/22/2016 01:46:56,45586 ,204,716,512,531,0
2193,10/22/2016 01:48:01,45587 ,204,717,537,530,0
2194,10/22/2016 01:49:07,45588 ,204,717,534,530,0
2195,10/22/2016 01:50:12,45589 ,203,717,529,532,0
2196,10/22/2016 01:51:18,45591 ,204,717,545,531,0
2197,10/22/2016 01:52:24,45592 ,204,717,533,531,0
2198,10/22/2016 01:53:29,45593 ,204,717,538,531,0
2199,10/22/2016 01:54:35,45594 ,203,717,515,532,0
2200,10/22/2016 01:55:41,45595 ,204,717,537,530,0
2201,10/22/2016 01:56:46,45596 ,204,717,517,531,0
2202,10/22/2016 01:57:51,45597 ,204,717,521,531,0
2203,10/22/2016 01:58:57,45598 ,204,717,533,530,0
2204,10/22/2016 02:00:03,45599 ,204,717,522,529,0
2205,10/22/2016 02:01:08,45600 ,203,718,524,531,0
2206,10/22/2016 02:02:13,45601 ,204,717,528,532,0
2207,10/22/2016 02:03:19,45603 ,204,717,536,529,0
2208,10/22/2016 02:04:25,45604 ,203,718,547,530,0
2209,10/22/2016 02:05:31,45605 ,204,718,527,529,0
2210,10/22/2016 02:06:36,45606 ,203,718,534,530,0
2211,10/22/2016 02:07:43,45607 ,203,718,534,530,0
2212,10/22/2016 02:08:47,45608 ,203,718,525,529,0
2213,10/22/2016 02:09:53,45609 ,203,718,528,528,0
2214,10/22/2016 02:10:59,45610 ,203,718,524,529,0
2215,10/22/2016 02:12:04,45611 ,203,718,544,530,0
2216,10/22/2016 02:13:10,45612 ,203,718,544,530,0
2217,10/22/2016 02:14:15,45614 ,203,718,535,530,0
2218,10/22/2016 02:15:21,45615 ,203,718,513,531,0
2219,10/22/2016 02:16:27,45616 ,203,718,525,529,0
2220,10/22/2016 02:17:32,45617 ,204,718,524,531,0
2221,10/22/2016 02:18:38,45618 ,203,719,529,527,0
2222,10/22/2016 02:19:44,45619 ,203,719,541,531,0
2223,10/22/2016 02:20:50,45620 ,203,719,528,531,0
2224,10/22/2016 02:21:55,45621 ,203,719,539,532,0
2225,10/22/2016 02:23:01,45622 ,203,719,545,531,0
2226,10/22/2016 02:24:07,45623 ,203,718,520,529,0
2227,10/22/2016 02:25:12,45624 ,203,718,527,530,0
2228,10/22/2016 02:26:18,45626 ,203,718,525,532,0
2229,10/22/2016 02:27:24,45627 ,203,718,532,531,0
2230,10/22/2016 02:28:29,45628 ,203,718,519,529,0
2231,10/22/2016 02:29:35,45629 ,203,718,519,525,0
2232,10/22/2016 02:30:41,45630 ,203,719,546,528,0
2233,10/22/2016 02:31:46,45631 ,203,719,545,532,0
2234,10/22/2016 02:32:51,45632 ,203,719,512,530,0
2235,10/22/2016 02:33:57,45633 ,203,719,519,533,0
2236,10/22/2016 02:35:03,45634 ,203,720,503,530,0
2237,10/22/2016 02:36:08,45635 ,203,720,532,530,0
2238,10/22/2016 02:37:14,45636 ,203,721,524,530,0
2239,10/22/2016 02:38:20,45638 ,203,720,530,529,0
2240,10/22/2016 02:39:25,45639 ,203,720,541,529,0
2241,10/22/2016 02:40:31,45640 ,203,720,521,528,0
2242,10/22/2016 02:41:37,45641 ,203,721,522,530,0
2243,10/22/2016 02:42:43,45642 ,203,721,522,529,0
2244,10/22/2016 02:43:48,45643 ,203,721,513,529,0
2245,10/22/2016 02:44:56,45644 ,203,721,538,529,0
2246,10/22/2016 02:46:02,45645 ,203,721,516,532,0
2247,10/22/2016 02:47:08,45646 ,203,720,536,529,0
2248,10/22/2016 02:48:14,45647 ,203,720,536,525,0
2249,10/22/2016 02:49:20,45649 ,203,720,532,530,0
2250,10/22/2016 02:50:33,45650 ,203,721,541,529,0
2251,10/22/2016 02:51:29,45651 ,203,721,520,528,0
2252,10/22/2016 02:52:35,45652 ,203,721,521,529,0
2253,10/22/2016 02:53:40,45653 ,203,721,549,528,0
2254,10/22/2016 02:54:46,45654 ,203,721,548,531,0
2255,10/22/2016 02:55:52,45655 ,203,722,541,529,0
2256,10/22/2016 02:56:57,45656 ,203,722,534,526,0
2257,10/22/2016 02:58:03,45657 ,203,722,530,530,0
2258,10/22/2016 02:59:09,45658 ,203,722,524,527,0
2259,10/22/2016 03:00:14,45659 ,203,722,534,528,0
2260,10/22/2016 03:01:20,45661 ,203,723,534,529,0
2261,10/22/2016 03:02:25,45662 ,203,723,520,530,0
2262,10/22/2016 03:03:31,45663 ,203,722,563,529,0
2263,10/22/2016 03:04:37,45664 ,203,722,530,529,0
2264,10/22/2016 03:05:43,45665 ,203,722,536,528,0
2265,10/22/2016 03:07:06,45666 ,203,722,518,529,0
2266,10/22/2016 03:08:11,45667 ,203,722,525,530,0
2267,10/22/2016 03:09:17,45669 ,203,722,531,530,0
2268,10/22/2016 03:10:23,45670 ,203,723,522,531,0
2269,10/22/2016 03:11:29,45671 ,202,723,541,529,0
2270,10/22/2016 03:12:34,45672 ,203,723,541,529,0
2271,10/22/2016 03:13:40,45673 ,202,723,536,529,0
2272,10/22/2016 03:14:46,45674 ,202,723,533,528,0
2273,10/22/2016 03:15:52,45675 ,202,723,538,527,0
2274,10/22/2016 03:16:57,45676 ,202,723,534,529,0
2275,10/22/2016 03:18:03,45677 ,202,723,515,528,0
2276,10/22/2016 03:19:08,45678 ,202,723,508,528,0
2277,10/22/2016 03:20:14,45679 ,203,723,517,532,0
2278,10/22/2016 03:21:20,45681 ,203,723,554,530,0
2279,10/22/2016 03:22:26,45682 ,202,723,519,527,0
2280,10/22/2016 03:23:31,45683 ,203,723,530,528,0
2281,10/22/2016 03:24:37,45684 ,203,723,540,529,0
2282,10/22/2016 03:25:43,45685 ,203,723,539,530,0
2283,10/22/2016 03:26:48,45686 ,202,723,533,529,0
2284,10/22/2016 03:27:54,45687 ,202,723,530,530,0
2285,10/22/2016 03:28:59,45688 ,202,723,526,528,0
2286,10/22/2016 03:30:05,45689 ,202,724,531,528,0
2287,10/22/2016 03:31:11,45690 ,202,724,538,527,0
2288,10/22/2016 03:32:17,45692 ,202,724,536,527,0
2289,10/22/2016 03:33:21,45693 ,202,723,548,525,0
2290,10/22/2016 03:34:27,45694 ,202,723,519,528,0
2291,10/22/2016 03:35:33,45695 ,202,723,520,530,0
2292,10/22/2016 03:36:38,45696 ,202,723,533,527,0
2293,10/22/2016 03:37:44,45697 ,202,723,510,528,0
2294,10/22/2016 03:38:49,45698 ,202,724,540,527,0
2295,10/22/2016 03:39:55,45699 ,202,724,505,527,0
2296,10/22/2016 03:41:01,45700 ,202,724,530,528,0
2297,10/22/2016 03:42:07,45701 ,202,724,554,529,0
2298,10/22/2016 03:43:21,45703 ,202,724,543,528,0
2299,10/22/2016 03:44:17,45704 ,202,724,534,528,0
2300,10/22/2016 03:45:23,45705 ,202,725,510,526,0
2301,10/22/2016 03:46:28,45706 ,202,724,545,529,0
2302,10/22/2016 03:47:34,45707 ,202,725,532,528,0
2303,10/22/2016 03:48:40,45708 ,202,725,541,529,0
2304,10/22/2016 03:49:45,45709 ,202,725,537,526,0
2305,10/22/2016 03:50:50,45710 ,202,725,535,526,0
2306,10/22/2016 03:51:56,45711 ,202,726,532,528,0
2307,10/22/2016 03:53:01,45712 ,202,726,541,526,0
2308,10/22/2016 03:54:07,45713 ,202,726,515,529,0
2309,10/22/2016 03:55:13,45714 ,202,726,517,528,0
2310,10/22/2016 03:56:19,45716 ,202,726,525,529,0
2311,10/22/2016 03:57:24,45717 ,202,726,523,528,0
2312,10/22/2016 03:58:30,45718 ,202,726,506,529,0
2313,10/22/2016 03:59:35,45719 ,202,725,527,528,0
2314,10/22/2016 04:00:41,45720 ,202,726,512,529,0
2315,10/22/2016 04:01:47,45721 ,201,726,537,527,0
2316,10/22/2016 04:02:52,45722 ,202,726,533,528,0
2317,10/22/2016 04:03:57,45723 ,202,727,537,529,0
2318,10/22/2016 04:05:03,45724 ,201,727,528,527,0
2319,10/22/2016 04:06:09,45725 ,201,727,531,528,0
2320,10/22/2016 04:07:15,45726 ,201,727,519,526,0
2321,10/22/2016 04:08:20,45728 ,201,727,544,527,0
2322,10/22/2016 04:09:25,45729 ,201,727,535,529,0
2323,10/22/2016 04:10:31,45730 ,201,727,506,529,0
2324,10/22/2016 04:11:36,45731 ,201,727,520,528,0
2325,10/22/2016 04:12:42,45732 ,201,727,508,527,0
2326,10/22/2016 04:13:48,45733 ,201,728,526,525,0
2327,10/22/2016 04:14:53,45734 ,201,728,520,528,0
2328,10/22/2016 04:15:59,45735 ,201,727,524,526,0
2329,10/22/2016 04:17:05,45736 ,201,728,544,529,0
2330,10/22/2016 04:18:10,45737 ,201,727,537,526,0
2331,10/22/2016 04:19:16,45739 ,201,728,527,529,0
2332,10/22/2016 04:20:22,45740 ,201,728,532,530,0
2333,10/22/2016 04:21:27,45741 ,201,728,528,526,0
2334,10/22/2016 04:22:33,45742 ,201,728,523,528,0
2335,10/22/2016 04:23:38,45743 ,201,728,516,529,0
2336,10/22/2016 04:24:44,45744 ,201,728,516,527,0
2337,10/22/2016 04:25:50,45745 ,201,728,521,527,0
2338,10/22/2016 04:26:56,45746 ,201,728,527,528,0
2339,10/22/2016 04:28:01,45747 ,201,728,524,527,0
2340,10/22/2016 04:29:07,45748 ,200,728,507,527,0
2341,10/22/2016 04:30:13,45749 ,200,728,525,531,0
2342,10/22/2016 04:31:18,45751 ,200,728,511,529,0
2343,10/22/2016 04:32:24,45752 ,200,728,555,527,0
2344,10/22/2016 04:33:29,45753 ,200,729,531,529,0
2345,10/22/2016 04:34:34,45754 ,200,729,532,528,0
2346,10/22/2016 04:35:41,45755 ,200,729,525,529,0
2347,10/22/2016 04:36:46,45756 ,200,729,547,528,0
2348,10/22/2016 04:37:51,45757 ,200,729,516,525,0
2349,10/22/2016 04:38:57,45758 ,200,730,552,526,0
2350,10/22/2016 04:40:02,45759 ,200,730,539,528,0
2351,10/22/2016 04:41:08,45760 ,200,730,539,525,0
2352,10/22/2016 04:42:13,45761 ,200,730,510,527,0
2353,10/22/2016 04:43:20,45763 ,200,730,533,526,0
2354,10/22/2016 04:44:25,45764 ,200,730,520,527,0
2355,10/22/2016 04:45:31,45765 ,200,730,514,527,0
2356,10/22/2016 04:46:36,45766 ,200,730,510,527,0
2357,10/22/2016 04:47:42,45767 ,200,730,518,530,0
2358,10/22/2016 04:48:48,45768 ,200,730,537,530,0
2359,10/22/2016 04:49:53,45769 ,200,731,497,529,0
2360,10/22/2016 04:50:59,45770 ,200,731,529,527,0
2361,10/22/2016 04:52:05,45771 ,200,731,525,529,0
2362,10/22/2016 04:53:10,45772 ,200,731,538,530,0
2363,10/22/2016 04:54:16,45774 ,200,730,506,529,0
2364,10/22/2016 04:55:21,45775 ,200,729,523,526,0
2365,10/22/2016 04:56:27,45776 ,200,730,525,528,0
2366,10/22/2016 04:57:33,45777 ,200,730,530,527,0
2367,10/22/2016 04:58:38,45778 ,200,731,518,527,0
2368,10/22/2016 04:59:43,45779 ,200,730,518,528,0
2369,10/22/2016 05:00:49,45780 ,200,730,523,526,0
2370,10/22/2016 05:01:55,45781 ,199,730,509,524,0
2371,10/22/2016 05:03:00,45782 ,199,730,521,527,0
2372,10/22/2016 05:04:06,45783 ,200,731,510,525,0
2373,10/22/2016 05:05:11,45784 ,200,730,522,529,0
2374,10/22/2016 05:06:17,45786 ,200,730,514,528,0
2375,10/22/2016 05:07:22,45787 ,199,730,525,527,0
2376,10/22/2016 05:08:28,45788 ,199,730,513,529,0
2377,10/22/2016 05:09:34,45789 ,199,730,530,525,0
2378,10/22/2016 05:10:39,45790 ,199,730,530,523,0
2379,10/22/2016 05:11:45,45791 ,199,731,528,525,0
2380,10/22/2016 05:12:50,45792 ,199,730,516,528,0
2381,10/22/2016 05:13:55,45793 ,199,730,559,524,0
2382,10/22/2016 05:15:02,45794 ,199,731,521,527,0
2383,10/22/2016 05:16:07,45795 ,199,731,531,523,0
2384,10/22/2016 05:17:13,45796 ,199,731,536,527,0
2385,10/22/2016 05:18:18,45798 ,199,731,528,526,0
2386,10/22/2016 05:19:24,45799 ,199,731,524,525,0
2387,10/22/2016 05:20:30,45800 ,199,731,516,526,0
2388,10/22/2016 05:21:35,45801 ,199,731,527,526,0
2389,10/22/2016 05:22:41,45802 ,199,731,525,526,0
2390,10/22/2016 05:23:47,45803 ,199,731,528,526,0
2391,10/22/2016 05:24:52,45804 ,199,731,520,526,0
2392,10/22/2016 05:25:58,45805 ,199,731,532,525,0
2393,10/22/2016 05:27:04,45806 ,199,731,536,526,0
2394,10/22/2016 05:28:09,45807 ,199,731,534,526,0
2395,10/22/2016 05:29:15,45809 ,199,731,517,524,0
2396,10/22/2016 05:30:20,45810 ,199,731,518,528,0
2397,10/22/2016 05:31:26,45811 ,199,732,527,526,0
2398,10/22/2016 05:32:32,45812 ,199,732,525,528,0
2399,10/22/2016 05:33:37,45813 ,199,732,526,527,0
2400,10/22/2016 05:34:43,45814 ,199,732,535,525,0
2401,10/22/2016 05:35:48,45815 ,199,732,523,525,0
2402,10/22/2016 05:36:54,45816 ,199,732,542,526,0
2403,10/22/2016 05:37:59,45817 ,199,732,533,526,0
2404,10/22/2016 05:39:05,45818 ,199,732,521,530,0
2405,10/22/2016 05:40:11,45819 ,199,732,534,528,0
2406,10/22/2016 05:41:16,45821 ,199,732,510,527,0
2407,10/22/2016 05:42:22,45822 ,199,732,516,528,0
2408,10/22/2016 05:43:28,45823 ,199,733,509,528,0
2409,10/22/2016 05:44:33,45824 ,199,733,532,527,0
2410,10/22/2016 05:45:39,45825 ,199,732,508,525,0
2411,10/22/2016 05:46:44,45826 ,199,733,516,527,0
2412,10/22/2016 05:47:50,45827 ,199,732,529,529,0
2413,10/22/2016 05:48:56,45828 ,199,732,530,526,0
2414,10/22/2016 05:50:02,45829 ,199,732,545,527,0
2415,10/22/2016 05:51:07,45830 ,199,733,512,527,0
2416,10/22/2016 05:52:13,45831 ,199,733,506,527,0
2417,10/22/2016 05:53:18,45833 ,199,733,546,528,0
2418,10/22/2016 05:54:24,45834 ,199,733,521,526,0
2419,10/22/2016 05:55:30,45835 ,199,733,541,525,0
2420,10/22/2016 05:56:35,45836 ,199,733,528,529,0
2421,10/22/2016 05:57:41,45837 ,199,733,523,529,0
2422,10/22/2016 05:58:46,45838 ,199,733,534,529,0
2423,10/22/2016 05:59:52,45839 ,199,733,527,527,0
2424,10/22/2016 06:00:57,45840 ,199,733,514,525,0
2425,10/22/2016 06:02:03,45841 ,199,733,522,526,0
2426,10/22/2016 06:03:08,45842 ,198,733,551,528,0
2427,10/22/2016 06:04:13,45843 ,198,733,520,528,0
2428,10/22/2016 06:05:19,45845 ,198,733,524,526,0
2429,10/22/2016 06:06:25,45846 ,199,733,513,526,0
2430,10/22/2016 06:07:30,45847 ,198,733,541,525,0
2431,10/22/2016 06:08:37,45848 ,199,733,510,530,0
2432,10/22/2016 06:09:46,45849 ,199,733,533,526,0
2433,10/22/2016 06:10:47,45850 ,199,733,514,524,0
2434,10/22/2016 06:11:53,45851 ,199,733,527,528,0
2435,10/22/2016 06:12:58,45852 ,198,734,511,527,0
2436,10/22/2016 06:14:04,45853 ,199,734,536,529,0
2437,10/22/2016 06:15:10,45854 ,198,734,523,525,0
2438,10/22/2016 06:16:16,45856 ,198,734,528,528,0
2439,10/22/2016 06:17:21,45857 ,198,734,523,527,0
2440,10/22/2016 06:18:27,45858 ,198,734,539,527,0
2441,10/22/2016 06:19:32,45859 ,198,734,519,528,0
2442,10/22/2016 06:20:38,45860 ,198,734,530,525,0
2443,10/22/2016 06:21:44,45861 ,198,734,535,528,0
2444,10/22/2016 06:22:50,45862 ,198,734,539,529,0
2445,10/22/2016 06:23:55,45863 ,198,734,513,525,0
2446,10/22/2016 06:25:01,45864 ,198,734,520,527,0
2447,10/22/2016 06:26:07,45865 ,198,735,537,526,0
2448,10/22/2016 06:27:12,45866 ,198,735,526,530,0
2449,10/22/2016 06:28:18,45868 ,198,735,519,528,0
2450,10/22/2016 06:29:24,45869 ,197,735,523,528,0
2451,10/22/2016 06:30:29,45870 ,198,735,513,527,0
2452,10/22/2016 06:31:34,45871 ,198,735,530,525,0
2453,10/22/2016 06:32:40,45872 ,198,735,523,527,0
2454,10/22/2016 06:33:45,45873 ,198,735,511,529,0
2455,10/22/2016 06:34:50,45874 ,197,735,531,527,0
2456,10/22/2016 06:35:56,45875 ,198,735,523,525,0
2457,10/22/2016 06:37:02,45876 ,197,735,522,525,0
2458,10/22/2016 06:38:07,45877 ,197,735,525,528,0
2459,10/22/2016 06:39:13,45878 ,197,735,536,525,0
2460,10/22/2016 06:40:19,45880 ,198,735,530,527,0
2461,10/22/2016 06:41:24,45881 ,197,734,520,525,0
2462,10/22/2016 06:42:30,45882 ,197,734,515,528,0
2463,10/22/2016 06:43:37,45883 ,197,735,513,525,0
2464,10/22/2016 06:44:42,45884 ,197,735,557,525,0
2465,10/22/2016 06:45:47,45885 ,197,735,538,525,0
2466,10/22/2016 06:46:53,45886 ,197,735,523,527,0
2467,10/22/2016 06:47:58,45887 ,197,735,515,525,0
2468,10/22/2016 06:49:04,45888 ,197,736,516,526,0
2469,10/22/2016 06:50:09,45889 ,197,735,524,526,0
2470,10/22/2016 06:51:14,45890 ,197,735,528,527,0
2471,10/22/2016 06:52:20,45892 ,197,735,534,527,0
2472,10/22/2016 06:53:26,45893 ,197,736,542,526,0
2473,10/22/2016 06:54:31,45894 ,197,736,540,527,0
2474,10/22/2016 06:55:37,45895 ,197,736,527,528,0
2475,10/22/2016 06:56:42,45896 ,197,736,538,526,0
2476,10/22/2016 06:57:48,45897 ,197,736,521,528,0
2477,10/22/2016 06:58:54,45898 ,197,736,536,529,0
2478,10/22/2016 07:00:00,45899 ,197,736,551,525,0
2479,10/22/2016 07:01:05,45900 ,197,736,523,527,0
2480,10/22/2016 07:02:11,45901 ,196,736,524,529,0
2481,10/22/2016 07:03:16,45903 ,196,736,530,526,0
2482,10/22/2016 07:04:21,45904 ,196,736,522,527,0
2483,10/22/2016 07:05:27,45905 ,196,736,530,532,0
2484,10/22/2016 07:06:33,45906 ,196,736,525,530,0
2485,10/22/2016 07:07:39,45907 ,196,736,528,529,0
2486,10/22/2016 07:08:44,45908 ,196,736,528,527,0
2487,10/22/2016 07:09:50,45909 ,196,737,539,525,0
2488,10/22/2016 07:10:56,45910 ,196,737,519,526,0
2489,10/22/2016 07:12:01,45911 ,196,737,502,525,0
2490,10/22/2016 07:13:06,45912 ,196,737,512,527,0
2491,10/22/2016 07:14:12,45913 ,196,737,548,526,0
2492,10/22/2016 07:15:17,45915 ,196,737,510,527,0
2493,10/22/2016 07:16:23,45916 ,196,737,509,526,0
2494,10/22/2016 07:17:28,45917 ,196,737,525,529,0
2495,10/22/2016 07:18:34,45918 ,196,737,528,526,0
2496,10/22/2016 07:19:40,45919 ,196,737,507,526,0
2497,10/22/2016 07:20:45,45920 ,196,737,520,527,0
2498,10/22/2016 07:21:51,45921 ,196,737,536,530,0
2499,10/22/2016 07:22:57,45922 ,196,738,527,528,0
2500,10/22/2016 07:24:02,45923 ,196,738,526,526,0
2501,10/22/2016 07:25:08,45924 ,196,737,529,525,0
2502,10/22/2016 07:26:13,45925 ,196,737,532,527,0
2503,10/22/2016 07:27:19,45927 ,196,737,511,528,0
2504,10/22/2016 07:28:25,45928 ,196,737,525,529,0
2505,10/22/2016 07:29:31,45929 ,196,737,530,525,0
2506,10/22/2016 07:30:36,45930 ,196,737,535,531,0
2507,10/22/2016 07:31:42,45931 ,196,737,526,532,0
2508,10/22/2016 07:32:47,45932 ,196,737,518,528,0
2509,10/22/2016 07:33:54,45933 ,196,737,524,527,0
2510,10/22/2016 07:34:59,45934 ,196,737,519,528,0
2511,10/22/2016 07:36:05,45935 ,196,737,512,530,0
2512,10/22/2016 07:37:11,45936 ,196,737,525,527,0
2513,10/22/2016 07:38:16,45938 ,196,737,523,528,0
2514,10/22/2016 07:39:22,45939 ,196,738,532,530,0
2515,10/22/2016 07:40:27,45940 ,195,738,528,530,0
2516,10/22/2016 07:41:33,45941 ,195,738,515,526,0
2517,10/22/2016 07:42:38,45942 ,195,738,522,529,0
2518,10/22/2016 07:43:44,45943 ,195,738,550,529,0
2519,10/22/2016 07:44:50,45944 ,195,738,521,527,0
2520,10/22/2016 07:45:55,45945 ,195,738,511,527,0
2521,10/22/2016 07:47:00,45946 ,196,738,516,527,0
2522,10/22/2016 07:48:06,45947 ,196,738,523,530,0
2523,10/22/2016 07:49:12,45948 ,196,738,536,527,0
2524,10/22/2016 07:50:17,45950 ,195,738,524,529,0
2525,10/22/2016 07:51:23,45951 ,195,738,523,528,0
2526,10/22/2016 07:52:28,45952 ,196,738,522,529,0
2527,10/22/2016 07:53:34,45953 ,196,738,528,528,0
2528,10/22/2016 07:54:40,45954 ,196,738,524,529,0
2529,10/22/2016 07:55:46,45955 ,196,738,522,528,0
2530,10/22/2016 07:56:51,45956 ,196,738,529,530,0
2531,10/22/2016 07:57:57,45957 ,196,738,538,529,0
2532,10/22/2016 07:59:03,45958 ,196,738,554,531,0
2533,10/22/2016 08:00:08,45959 ,196,738,542,530,0
2534,10/22/2016 08:01:14,45960 ,196,738,518,526,0
2535,10/22/2016 08:02:20,45962 ,196,738,513,530,0
2536,10/22/2016 08:03:25,45963 ,196,738,545,529,0
2537,10/22/2016 08:04:31,45964 ,196,737,535,527,0
2538,10/22/2016 08:05:37,45965 ,196,738,559,531,0
2539,10/22/2016 08:06:42,45966 ,196,737,532,528,0
2540,10/22/2016 08:07:48,45967 ,196,737,522,527,0
2541,10/22/2016 08:08:54,45968 ,196,737,517,528,0
2542,10/22/2016 08:09:59,45969 ,196,736,537,527,0
2543,10/22/2016 08:11:05,45970 ,196,736,536,529,0
2544,10/22/2016 08:12:11,45971 ,196,736,531,528,0
2545,10/22/2016 08:13:16,45973 ,196,736,520,529,0
2546,10/22/2016 08:14:22,45974 ,197,736,526,530,0
2547,10/22/2016 08:15:27,45975 ,196,736,532,528,0
2548,10/22/2016 08:16:33,45976 ,197,736,529,527,0
2549,10/22/2016 08:17:38,45977 ,197,736,512,529,0
2550,10/22/2016 08:18:44,45978 ,197,736,520,529,0
2551,10/22/2016 08:19:50,45979 ,197,736,531,527,0
2552,10/22/2016 08:20:55,45980 ,197,737,530,530,0
2553,10/22/2016 08:22:01,45981 ,197,737,538,530,0
2554,10/22/2016 08:23:07,45982 ,197,737,526,530,0
2555,10/22/2016 08:24:12,45983 ,197,736,531,529,0
2556,10/22/2016 08:25:18,45985 ,197,736,514,530,0
2557,10/22/2016 08:26:24,45986 ,197,736,543,528,0
2558,10/22/2016 08:27:29,45987 ,197,736,516,527,0
2559,10/22/2016 08:28:35,45988 ,197,736,526,527,0
2560,10/22/2016 08:29:41,45989 ,197,736,523,531,0
2561,10/22/2016 08:30:47,45990 ,197,737,533,529,0
2562,10/22/2016 08:31:52,45991 ,197,737,542,531,0
2563,10/22/2016 08:32:58,45992 ,197,736,515,529,0
2564,10/22/2016 08:34:03,45993 ,198,736,554,528,0
2565,10/22/2016 08:35:09,45994 ,197,736,507,529,0
2566,10/22/2016 08:36:14,45995 ,198,735,542,530,0
2567,10/22/2016 08:37:20,45997 ,198,734,523,530,0
2568,10/22/2016 08:38:26,45998 ,198,734,515,529,0
2569,10/22/2016 08:39:31,45999 ,198,734,528,529,0
